Selected,LoanNr_ChkDgt,Name,Zip,ICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,daysterm,xx,Default
1,1496985000,Deborah Monteleone,95603,531390,16722,2006,39,1,2,0,1,0,1,Y,N,18299,16740,62267,0,CHGOFF,23950,24000,12000,1,0,0.5,1170,17910,1
0,1499135009,"MARIA FISCHER, INC.",92009,531390,16723,2006,84,1,1,0,1,0,1,Y,N,,16740,50000,0,P I F,0,50000,25000,0,0,0.5,2520,19260,0
0,1499685010,"John Altamura and Associates,",90266,531210,16723,2006,84,1,1,0,1,0,1,Y,N,,16770,329825,0,P I F,0,100000,50000,0,0,0.5,2520,19290,0
0,1499785005,SHELLEY H. RABY DBA SHELLEY RA,91762,531210,16726,2006,84,1,1,3,1,0,1,N,N,,16770,50000,0,P I F,0,50000,25000,0,0,0.5,2520,19290,0
0,1504496003,REGAL REAL ESTATE INVESTMENT C,91789,531210,16887,2006,84,5,1,0,5,1,2,Y,N,,16921,98863,0,P I F,0,50000,25000,0,0,0.5,2520,19441,0
0,1512516007,HELPING HANDS MEDICAL SUPPLIES,91362,532291,16888,2006,84,5,1,2,5,1,2,Y,N,,16921,83768,0,P I F,0,30000,15000,0,0,0.5,2520,19441,0
1,1512635001,WAYNE R. GOLDMAN DBA US HOMES,92660,531311,16734,2006,44,1,1,6,1,0,1,N,N,17998,16770,100000,0,CHGOFF,70294,100000,50000,0,0,0.5,1320,18090,1
1,1515624008,AJAX RENT A CAR,90004,532111,13754,1997,120,7,1,0,0,1,0,0,N,,13757,100000,0,P I F,0,100000,75000,0,0,0.75,3600,17357,0
0,1516595010,"Trinity Financial Group, Inc.",92026,531210,16735,2006,56,3,1,2,3,0,1,Y,N,17674,16770,74300,0,CHGOFF,70525,74300,37150,0,0,0.5,1680,18450,1
1,1517425007,"Calfiornia Airways, Inc",94541,532411,16736,2006,84,2,1,0,2,0,1,Y,N,,16770,60399,0,P I F,0,25000,12500,0,0,0.5,2520,19290,0
0,1517494010,RENT-A-WRECK,90706,532111,13755,1997,120,1,2,0,0,1,0,0,N,,13818,50000,0,P I F,0,50000,40000,1,0,0.8,3600,17418,0
0,1519505000,Coldwell Banker The Oakdale Re,95361,531210,16737,2006,43,9,1,0,9,0,1,N,N,18129,16860,35000,0,CHGOFF,19119,20000,10000,0,0,0.5,1290,18150,1
0,1523425003,"LNTC PROPERTIES, LLC.",94089,531390,16741,2006,84,1,2,1,2,0,1,Y,N,,16770,12973,0,P I F,0,10000,5000,1,0,0.5,2520,19290,0
1,1528046002,PLANET VIDEO,91606,532230,16889,2006,38,3,1,0,3,1,1,Y,N,17651,16952,49959,0,CHGOFF,29219,30000,15000,0,0,0.5,1140,18092,1
0,1532105003,"C'MAJ & ASSOCIATES, INC.",92504,531390,16748,2006,58,5,1,0,5,0,1,Y,N,18409,16801,37695,0,CHGOFF,34164,35000,17500,0,0,0.5,1740,18541,1
0,1535505000,SEAN E. VIRTUE DBA SEAN VIRTUE,94301,531210,16749,2006,40,2,1,2,2,0,1,N,N,18415,16801,100000,0,CHGOFF,61731,100000,50000,0,0,0.5,1200,18001,1
1,1536045006,GPIMD Inc,90010,531110,16749,2006,8,4,1,0,4,0,1,Y,N,19100,16770,209210,0,CHGOFF,14193,50000,25000,0,0,0.5,240,17010,1
0,1544125006,"JCC Investments, LLC",92653,531390,16757,2006,60,7,1,1,7,0,1,Y,N,,16891,40000,0,P I F,0,40000,20000,0,0,0.5,1800,18691,0
0,1549165006,Gino Green,95677,531390,16761,2006,57,13,2,0,13,0,1,Y,N,17672,16832,58292,0,CHGOFF,39369,40000,20000,1,0,0.5,1710,18542,1
0,1551555004,"Highlander Real Estate Group,",95825,531210,16762,2006,51,10,1,1,10,0,1,Y,N,17841,16801,74500,0,CHGOFF,50000,50000,25000,0,0,0.5,1530,18331,1
0,1553755009,kamco properties,90025,531190,16765,2006,84,5,1,1,6,0,1,Y,N,,16801,45736,0,P I F,0,25000,12500,0,0,0.5,2520,19321,0
1,1554505006,"L.A. CITY BROKERS, INC.",90063,531210,16765,2006,20,12,1,3,12,0,1,Y,N,18764,16801,84492,0,CHGOFF,20886,35000,17500,0,0,0.5,600,17401,1
1,1556055006,"Eminent Properties, LLC",95128,531390,16768,2006,55,2,2,0,2,0,1,T,N,17785,16860,12700,0,CHGOFF,12317,12700,6350,1,0,0.5,1650,18510,1
1,1559255002,CHARLES A. HARMON DBA ADVANCED,95123,531210,16770,2006,55,1,1,2,1,0,1,N,N,17729,16801,25000,0,CHGOFF,20635,25000,12500,0,0,0.5,1650,18451,1
1,1559845002,REM PARTNERS,94111,531210,16770,2006,84,2,2,0,2,0,1,Y,N,,16832,252539,0,P I F,0,50000,25000,1,0,0.5,2520,19352,0
1,1564626007,PROFESSIONAL ASSOCIATES CONSTR,92701,531390,16891,2006,240,13,1,3,0,1,1,0,N,,16966,669000,0,P I F,0,669000,669000,0,1,1,7200,24166,0
0,1566546000,UNITED HOME LOANS,92663,531210,16891,2006,48,1,1,1,2,1,1,Y,N,17667,17317,60000,0,CHGOFF,29997,30000,15000,0,0,0.5,1440,18757,1
1,1575335002,Open Door Realty,95128,531210,16782,2006,84,3,1,0,3,0,1,Y,N,,16801,49310,0,P I F,0,25800,12900,0,0,0.5,2520,19321,0
1,1584505007,HARDIN APPRAISAL INC.,93060,531320,16789,2006,53,2,2,2,2,0,1,N,N,18385,16832,35000,0,CHGOFF,15098,35000,17500,1,0,0.5,1590,18422,1
0,1585095006,Norair Youssefian,91205,531210,16789,2006,300,4,1,4,8,0,1,N,N,,16832,952000,0,P I F,0,952000,714000,0,1,0.75,9000,25832,0
0,1592465008,"Caruthers Valuation Group, Inc",92408,531390,16792,2006,46,5,1,0,5,0,1,Y,N,18001,16832,133922,0,CHGOFF,49000,50000,25000,0,0,0.5,1380,18212,1
0,1593525004,Martin Macias dba Richie's Par,90606,532299,16793,2006,62,2,1,1,2,0,1,T,N,17562,16832,10500,0,CHGOFF,10500,10500,5250,0,0,0.5,1860,18692,1
0,1594094001,MONTEREY HOME VIDEO & THE MONT,91360,533110,13787,1997,300,10,1,0,0,1,0,0,N,,13969,500000,0,P I F,0,500000,375000,0,1,0.75,9000,22969,0
0,1594795006,Help-U-Sell Hollywood Homes,90046,531210,16797,2006,84,3,2,0,3,0,1,Y,N,,16801,89500,0,P I F,0,50000,25000,1,0,0.5,2520,19321,0
0,1596715008,Sameer Hussain dba Sameer Huss,92701,531210,16798,2006,43,2,1,1,2,0,1,N,N,18088,16832,79000,0,CHGOFF,49500,50000,25000,0,0,0.5,1290,18122,1
0,1597085000,RMC Financial,94541,531210,16798,2006,84,1,2,0,1,0,1,Y,N,,16891,65000,0,P I F,0,65000,32500,1,0,0.5,2520,19411,0
0,1597665008,Advanced Performance Real Esta,95212,531210,16799,2006,49,1,2,0,1,0,1,N,N,18091,16982,7000,0,CHGOFF,6030,7000,3500,1,0,0.5,1470,18452,1
0,1608495001,CREAM CORPORATION,92109,531210,16810,2006,52,1,2,0,1,0,1,Y,N,17868,16832,25029,0,CHGOFF,9867,10000,5000,1,0,0.5,1560,18392,1
0,1608905004,JORGE A. NAJERA DBA VIDEO ZONE,94108,532230,16811,2006,84,4,1,1,4,0,1,N,N,,16860,15000,0,P I F,0,15000,7500,0,0,0.5,2520,19380,0
1,1615195003,DAWN THOMAS INGLE DBA AMERICAN,95814,531210,16814,2006,47,1,1,0,1,0,1,Y,N,18246,16860,46723,0,CHGOFF,17840,25000,12500,0,0,0.5,1410,18270,1
0,1615735010,Ronald L. Roberts dba Realty E,95831,531210,16814,2006,46,7,1,0,7,0,1,Y,N,18004,16832,85000,0,CHGOFF,40977,50000,25000,0,0,0.5,1380,18212,1
0,1617135000,MAROL DEAN CONNELLY DBA PROPER,95337,531210,16818,2006,59,1,1,2,1,0,1,N,N,18371,16860,50000,0,CHGOFF,44467,50000,25000,0,0,0.5,1770,18630,1
0,1625605010,"R E C S, Inc.",92648,531210,16824,2006,53,3,1,0,3,0,1,Y,N,17804,16832,31850,0,CHGOFF,24400,25000,12500,0,0,0.5,1590,18422,1
1,1629356000,"GENERATOR SERVICES CO., INC.",91730,532490,16897,2006,240,34,1,5,0,1,1,0,N,,17029,905000,0,P I F,0,905000,905000,0,1,1,7200,24229,0
0,1631875006,SAYED FU MAHMUD DBA VISION WOR,90020,532230,16827,2006,84,2,1,2,2,0,1,N,N,,16860,50000,0,P I F,0,50000,25000,0,0,0.5,2520,19380,0
1,1638634000,VIDEO PLAZA,92509,532230,13810,1998,120,2,1,0,0,1,0,0,N,,13848,50000,0,P I F,0,50000,40000,0,0,0.8,3600,17448,0
0,1638935003,Century 21 Executive,92336,531210,16832,2006,54,4,1,1,4,15710,1,T,N,17848,16860,79500,0,CHGOFF,50000,50000,25000,0,0,0.5,1620,18480,1
1,1653445007,All Equipment Leasing LLC,90210,532310,16840,2006,72,4,2,0,4,0,1,Y,N,17259,16860,35600,0,CHGOFF,19800,20000,10000,1,0,0.5,2160,19020,1
0,1654475007,M and S Real Estate Services,92562,531320,16841,2006,64,2,2,0,2,0,1,T,N,17513,16860,14880,0,CHGOFF,9935,10000,5000,1,0,0.5,1920,18780,1
0,1654765000,"Forkliftsdirect.Com, LTD.",91773,532412,16841,2006,55,4,2,0,4,0,1,Y,N,17868,16921,9350,0,P I F,9350,10000,5000,1,0,0.5,1650,18571,0
0,1669295004,ROBERT R GONZAGA DBA ASSIST2SE,91402,531210,16849,2006,50,3,2,2,3,0,1,Y,N,17931,16860,60500,0,CHGOFF,40250,40500,20250,1,0,0.5,1500,18360,1
1,1672435010,Movie Land,90005,532230,16853,2006,21,1,1,0,1,0,1,N,N,18471,16891,50000,0,CHGOFF,31469,50000,25000,0,0,0.5,630,17521,1
1,1673255006,OLEG B. BUBNYAK,95842,531210,16853,2006,50,2,1,1,3,0,1,Y,N,17969,16891,32952,0,CHGOFF,9477,10000,5000,0,0,0.5,1500,18391,1
0,1675155004,Timothy D. Proschold,94023,531210,16854,2006,84,1,1,0,1,0,1,Y,N,,16891,50000,0,P I F,0,25000,12500,0,0,0.5,2520,19411,0
0,1675225001,Geronimo Creek Film Co.,90041,532490,16854,2006,84,1,2,0,1,0,1,Y,N,,16891,29000,0,P I F,0,10000,5000,1,0,0.5,2520,19411,0
0,1676165009,Creative Lending Solutions,91941,531210,16854,2006,58,5,2,1,5,0,1,N,N,17878,16891,25000,0,CHGOFF,20198,25000,21250,1,0,0.85,1740,18631,1
1,1680735006,Good Land Inchrist Inc.,92832,531311,16856,2006,59,5,2,0,5,0,1,T,N,17675,16891,50000,0,CHGOFF,49995,50000,25000,1,0,0.5,1770,18661,1
1,1682495010,FIRST INTERNATIONAL FINANCE CO,91764,531210,16859,2006,37,30,2,2,30,0,1,N,N,18351,16891,25000,0,CHGOFF,14733,25000,12500,1,0,0.5,1110,18001,1
0,1682745002,Act Fast Inc,92688,531312,16859,2006,61,1,2,0,1,0,1,Y,N,17632,16891,77872,0,CHGOFF,39444,41000,20500,1,0,0.5,1830,18721,1
0,1682915005,MANISHA HUNTER DBA REED APPRAI,91506,531320,16859,2006,65,2,1,3,2,0,1,N,N,17500,16891,25000,0,CHGOFF,23373,25000,12500,0,0,0.5,1950,18841,1
1,1683875008,Bennett Telecom,95361,532490,16860,2006,84,1,1,3,1,0,1,Y,N,,16891,452942,0,P I F,0,100000,50000,0,0,0.5,2520,19411,0
0,1686755002,"Platinum Land Company, Inc. db",93021,531210,16861,2006,42,13,1,1,13,0,1,N,N,18200,16891,64500,0,CHGOFF,44950,45000,22500,0,0,0.5,1260,18151,1
0,1689965001,"LocalTech, Inc. dba Mr. Microp",94124,532210,16862,2006,84,2,1,0,2,0,1,Y,N,,16982,123471,0,P I F,0,50000,25000,0,0,0.5,2520,19502,0
1,1692995000,Romamer Consulting Corp.,90806,531390,16863,2006,32,2,2,0,2,0,1,Y,N,18480,16891,37064,0,CHGOFF,1963,36000,18000,1,0,0.5,960,17851,1
1,1693895007,"PRIORITY NATIONAL LEASING, INC",93619,532490,16866,2006,24,5,1,2,5,0,1,Y,N,18899,16921,92929,0,CHGOFF,42580,50000,25000,0,0,0.5,720,17641,1
1,1694275000,JAMES BURKE PINTO,91390,532490,16866,2006,23,3,1,0,3,0,1,N,N,18882,16891,20000,0,CHGOFF,9210,20000,10000,0,0,0.5,690,17581,1
1,1695765007,ACT FAST INC.,92688,531210,16867,2006,61,1,1,0,1,0,1,N,N,17618,16891,50000,0,CHGOFF,42170,50000,25000,0,0,0.5,1830,18721,1
1,1703736006,SEALS HEALTHCARE EQUIPMENT AND,92627,532291,16901,2006,240,19,1,6,19,1,1,0,N,,17057,1117000,0,P I F,0,1117000,1117000,0,1,1,7200,24257,0
0,1706335003,PAK AMERICAN REALTY,92833,531210,16872,2006,36,1,1,0,1,0,1,Y,N,18386,16891,14356,0,CHGOFF,8704,10000,5000,0,0,0.5,1080,17971,1
1,1715835002,Dwayne Washington dba Axis Rea,90212,531210,16876,2006,61,1,1,0,1,0,1,T,N,17673,16921,17900,0,CHGOFF,10000,10000,5000,0,0,0.5,1830,18751,1
1,1717255009,GOOD LAND INCHRIST INC.,92832,531320,16877,2006,60,4,2,1,4,0,1,N,N,18442,16891,100000,0,CHGOFF,85306,100000,50000,1,0,0.5,1800,18691,1
0,1719646008,PAUCAR REAL ESTATE SERVICES IN,94805,531210,16902,2006,283,24,1,21,3,1,1,0,N,17813,16921,1067000,0,CHGOFF,527577,1067000,800250,0,1,0.75,8490,25411,1
1,1724606001,THE JOHN L DEVLIN GROUP INC,92688,531210,16902,2006,56,4,1,0,4,1,2,Y,N,17855,16921,62092,0,CHGOFF,27308,30000,15000,0,0,0.5,1680,18601,1
0,1725335009,"ANGUIANO & ASSOCIATES, A REAL",90241,531210,16882,2006,29,31,1,6,31,0,1,Y,N,18616,16921,133736,0,CHGOFF,49091,50000,25000,0,0,0.5,870,17791,1
0,1726135010,"Atwest Rent A Car, Corp.",92106,532111,16882,2006,84,3,1,0,3,0,1,Y,N,,17135,50000,0,P I F,0,50000,25000,0,0,0.5,2520,19655,0
0,1729145008,Albertson Village Pueblo LLC,94574,531120,16883,2006,84,2,2,0,2,0,1,Y,N,,17531,181219,0,P I F,0,50000,25000,1,0,0.5,2520,20051,0
0,1730835000,Vista Funding,92648,531390,16884,2006,84,2,1,1,3,0,1,Y,N,,16921,89186,0,P I F,0,30000,15000,0,0,0.5,2520,19441,0
0,1733575000,JON F WALTERS,92056,531312,16887,2006,84,1,1,1,2,0,1,Y,N,,17044,118885,0,P I F,0,49000,24500,0,0,0.5,2520,19564,0
0,1739246003,CREST,92106,531210,16903,2006,24,2,1,0,2,1,1,Y,N,,16921,399602,0,P I F,0,200000,100000,0,0,0.5,720,17641,0
0,1744195010,All Pacific Coast Realty,92648,531210,16891,2006,71,1,1,0,1,0,1,T,N,17367,16921,10000,0,CHGOFF,10000,10000,5000,0,0,0.5,2130,19051,1
0,1746135007,"EUNIQUESTAR, INC. DBA BW VENTU",90249,531390,16894,2006,64,5,1,3,5,0,1,N,N,17566,16921,25000,0,CHGOFF,23403,25000,12500,0,0,0.5,1920,18841,1
0,1750875009,Master Realty,90005,531210,16896,2006,35,1,1,0,1,0,1,Y,N,18521,17013,12414,0,CHGOFF,4476,10000,5000,0,0,0.5,1050,18063,1
1,1752085001,Access America Investment Corp,90010,531210,16897,2006,55,7,1,3,7,0,1,N,N,17920,16952,171248,0,CHGOFF,99318,100000,50000,0,0,0.5,1650,18602,1
0,1756465005,Buena Vista Partners,94111,531210,16899,2006,84,1,2,0,1,0,1,Y,N,,16982,73000,0,P I F,0,63000,31500,1,0,0.5,2520,19502,0
1,1757185006,Mielko Realty,93140,531210,16901,2006,48,3,1,0,3,0,1,Y,N,18071,16952,15100,0,CHGOFF,9900,10000,5000,0,0,0.5,1440,18392,1
1,1757975007,L & K Citi LLC,90274,531110,16901,2006,84,1,1,0,1,0,1,Y,N,,16952,89313,0,P I F,0,45000,22500,0,0,0.5,2520,19472,0
1,1758685005,"NEW WORLD REALTY, INC.",94536,531210,16902,2006,61,38,1,0,38,0,1,Y,N,19936,16952,98493,0,CHGOFF,40704,50000,25000,0,0,0.5,1830,18782,1
0,1759074005,EAST BAY CAD & SIGN CENTER,94577,533110,13872,1998,120,1,2,0,0,1,0,0,N,,13999,100000,0,P I F,0,100000,80000,1,0,0.8,3600,17599,0
0,1764685001,"Party Potties, Inc.",91733,532490,16904,2006,5,1,2,0,1,0,1,Y,N,19438,17013,14121,0,P I F,1580,10000,5000,1,0,0.5,150,17163,0
1,1769135010,"American Radiosurgery, Inc.",92110,532490,16908,2006,9,4,1,2,4,0,1,N,N,19229,16921,25000,0,CHGOFF,8471,25000,21250,0,0,0.85,270,17191,1
0,1769775003,DAVID L KAUFMANN,94070,531390,16908,2006,22,1,1,0,1,0,1,Y,N,18823,16921,23037,0,CHGOFF,5491,15000,7500,0,0,0.5,660,17581,1
1,1771165007,EVA H. IDRIAN DBA PACIFIC FIRS,94133,531210,16909,2006,84,1,1,0,1,0,1,N,N,,16952,25000,0,P I F,0,25000,12500,0,0,0.5,2520,19472,0
0,1771435005,"THE BENNETT GROUP, INC.",91208,531210,16909,2006,52,1,2,0,1,0,1,N,N,17998,16982,30000,0,CHGOFF,27275,30000,15000,1,0,0.5,1560,18542,1
1,1775436009,HENRY SUAREZ REALTOR,91208,531210,16908,2006,300,8,1,4,4,1,1,0,N,,16921,990000,0,P I F,0,990000,742500,0,1,0.75,9000,25921,0
0,1777965001,"HEALTHY FINANCIAL FUTURES, INC",95928,531390,16912,2006,68,3,1,0,3,0,1,N,N,18478,16952,25000,0,CHGOFF,24229,25000,12500,0,0,0.5,2040,18992,1
1,1778035006,SALLIE WALKER MUSSO DBA MANAGE,95826,531390,16912,2006,84,1,1,1,1,0,1,N,N,,16952,25000,0,P I F,0,25000,12500,0,0,0.5,2520,19472,0
1,1782134008,REEL VIDEOS,95540,532230,13892,1998,120,1,1,0,0,1,0,0,N,,13938,105000,0,P I F,0,105000,78750,0,0,0.75,3600,17538,0
0,1791255007,"AquaPrix, Inc.",94545,532420,16918,2006,120,15,1,0,15,0,1,N,N,,16952,1525000,0,P I F,0,1525000,1143750,0,0,0.75,3600,20552,0
0,1793745005,"Sonja Marie Simmons, Inc.",93219,531190,16919,2006,84,2,1,1,2,0,2,Y,N,,16952,50000,0,P I F,0,50000,42500,0,0,0.85,2520,19472,0
0,1798115003,"Windermere Temecula Valley, In",92592,531210,16923,2006,120,3,2,2,5,0,1,N,N,,17044,278400,0,P I F,0,278400,208800,1,0,0.75,3600,20644,0
1,1802786005,PROPERTY APPRAISALS,94403,531320,16911,2006,35,4,1,0,4,1,1,Y,N,18623,16952,26582,0,CHGOFF,6651,10000,5000,0,0,0.5,1050,18002,1
1,1804286001,BADEN CORPORATION,90265,531210,16911,2006,84,2,2,0,2,1,2,Y,N,,16921,10000,0,P I F,0,10000,5000,1,0,0.5,2520,19441,0
0,1814336007,G & L ENTERTAINING CORP,91745,532230,16912,2006,50,5,1,1,5,1,1,Y,N,18056,16952,100000,0,CHGOFF,94880,100000,50000,0,0,0.5,1500,18452,1
1,1814346010,EXIT GRAND HERITAGE REALTY,91786,531210,16912,2006,84,3,2,0,3,1,1,0,N,,16952,62000,0,P I F,0,62000,31000,1,0,0.5,2520,19472,0
0,1818185000,"TLT Enterprises, LLC",96013,531311,16933,2006,120,150,1,0,0,0,2,N,N,,16952,2000000,0,P I F,0,2000000,1500000,0,0,0.75,3600,20552,0
0,1818795006,STEWART NORMAN SCHWARZ DBA HAM,92024,531210,16936,2006,63,14,1,6,14,0,1,N,N,17668,16982,50000,0,CHGOFF,46028,50000,25000,0,0,0.5,1890,18872,1
1,1823175002,"Birchleaf, Inc. dba Hidden Riv",94513,531210,16937,2006,51,5,2,0,5,0,1,N,N,17997,16952,39384,0,CHGOFF,24245,25000,12500,1,0,0.5,1530,18482,1
0,1823355008,ATREND REAL ESTATE,95354,531210,16938,2006,44,2,1,3,2,0,1,Y,N,18327,16982,60057,0,CHGOFF,22498,25000,12500,0,0,0.5,1320,18302,1
0,1828455002,ANTHONY JOSEPH CARDENAS DBA ME,95926,531190,16940,2006,84,2,1,3,2,0,1,N,N,,16982,15000,0,P I F,0,15000,7500,0,0,0.5,2520,19502,0
0,1829305005,Happy Party Supply,91340,532299,16940,2006,45,4,2,0,4,0,1,N,N,18289,17074,21689,0,CHGOFF,9578,10000,5000,1,0,0.5,1350,18424,1
0,1831455003,"Direct Access Realty, Inc., db",94403,531210,16943,2006,45,4,1,0,4,0,1,N,N,18163,16952,70015,0,CHGOFF,49478,50000,25000,0,0,0.5,1350,18302,1
0,1833025007,ALAN A SAGATELYAN & MATTHEW J,94117,531210,16943,2006,84,8,1,3,11,0,1,Y,N,,17044,110174,0,P I F,0,50000,25000,0,0,0.5,2520,19564,0
1,1836415001,Realty World Homecenter,92614,531311,16945,2006,37,10,1,3,10,0,1,Y,N,18421,16982,160000,0,CHGOFF,100000,100000,50000,0,0,0.5,1110,18092,1
0,1836555008,Advance Equipment Holdings Co.,93291,532490,16945,2006,69,1,2,4,5,0,1,N,N,,16982,184101,0,P I F,0,360000,270000,1,0,0.75,2070,19052,0
1,1836605010,Advance Equipments Holdings Co,93292,532490,16945,2006,32,1,2,4,5,0,1,Y,N,,17105,100000,0,P I F,0,100000,85000,1,0,0.85,960,18065,0
0,1839886004,QUALITY APPRAISAL SERVICES LLC,90703,531320,16916,2006,2,4,1,2,4,1,1,Y,N,18470,16952,92900,0,CHGOFF,39700,40000,20000,0,0,0.5,60,17012,1
1,1841775009,THOMAS WILLIAM CUNNINGHAM DBA,92025,531210,16947,2006,62,1,1,0,1,0,1,N,N,17687,16982,50000,0,CHGOFF,44319,50000,25000,0,0,0.5,1860,18842,1
1,1842966005,KINGDOM ADVANCEMENT INC,92010,531210,16916,2006,84,1,1,0,1,1,1,Y,N,,17074,109842,0,P I F,0,30000,15000,0,0,0.5,2520,19594,0
1,1845285001,Golden Pacific Management Cons,94534,531210,16951,2006,24,12,1,0,12,0,1,Y,N,18913,17074,77200,0,CHGOFF,21928,35000,17500,0,0,0.5,720,17794,1
0,1846605003,"JAMES R. WICK REALTY, INC.",93021,531210,16952,2006,58,2,1,1,2,0,1,N,N,18288,16982,50000,0,CHGOFF,43847,50000,25000,0,0,0.5,1740,18722,1
0,1848715005,Dower Corporation,90720,531390,16952,2006,84,2,1,0,2,0,1,Y,N,,16982,164554,0,P I F,0,50000,25000,0,0,0.5,2520,19502,0
0,1851575001,"FEDERAL ESCROW, INC.",91316,531390,16954,2006,51,12,1,3,12,0,1,N,N,18031,16982,50000,0,CHGOFF,37140,50000,25000,0,0,0.5,1530,18512,1
1,1851615000,MARTIN BERNARD PEARSON DBA PEA,91784,531320,16954,2006,84,4,1,2,4,0,1,N,N,,16982,25000,0,P I F,0,25000,12500,0,0,0.5,2520,19502,0
0,1854955003,M.A.S.S. Consulting Services,95363,531390,16957,2006,38,3,1,0,3,0,1,Y,N,18400,16982,18063,0,CHGOFF,9703,10000,5000,0,0,0.5,1140,18122,1
0,1855775010,Nadeen Angella Richard,95054,531210,16957,2006,50,2,1,0,2,0,1,N,N,18066,16982,55000,0,CHGOFF,35000,35000,17500,0,0,0.5,1500,18482,1
1,1860855004,Emik Rastgoo,95128,531210,16959,2006,84,1,1,0,1,0,1,Y,N,,16982,20000,0,P I F,0,10000,5000,0,0,0.5,2520,19502,0
1,1861405000,Deb Mart Inc.,95023,531210,16959,2006,55,10,1,0,10,0,1,Y,N,17980,17074,64000,0,CHGOFF,35000,35000,17500,0,0,0.5,1650,18724,1
1,1866075007,"Rockefeller Funding, Inc.",93711,531210,16961,2006,58,13,1,1,13,0,1,Y,N,17797,16982,159500,0,CHGOFF,99500,100000,50000,0,0,0.5,1740,18722,1
1,1866096009,JAMES D. TILLS REAL ESTATE,91941,531210,16918,2006,54,1,1,0,1,1,1,Y,N,18176,16921,165193,0,CHGOFF,45818,50000,25000,0,0,0.5,1620,18541,1
1,1868035010,LG Investments & Property Mana,95758,531311,16964,2006,64,2,1,0,2,0,1,T,N,17666,17013,105000,0,CHGOFF,30573,35000,17500,0,0,0.5,1920,18933,1
0,1870705009,D & I VDO Rental Services,93702,532230,16965,2006,84,1,1,1,1,0,1,Y,N,,18078,5000,0,P I F,0,5000,2500,0,0,0.5,2520,20598,0
1,1872315003,Provident Mortgage Solutions,94044,531390,16966,2006,84,1,1,0,1,0,1,Y,N,,17044,10000,0,P I F,0,10000,5000,0,0,0.5,2520,19564,0
1,1872736007,AARON'S SALES & LEASE OWNERSHI,92544,532420,16918,2006,120,23,1,0,23,1357,1,0,N,,16952,1000000,0,P I F,0,1000000,750000,0,0,0.75,3600,20552,0
0,1873115004,Autumn Cho dba Colima Financia,90680,531210,16966,2006,84,2,1,0,2,0,1,N,N,,16982,25000,0,P I F,0,25000,12500,0,0,0.5,2520,19502,0
0,1873155005,Autumn Cho dba Colima Financia,90680,531210,16966,2006,84,2,1,0,2,0,1,Y,N,,17409,25015,0,P I F,0,25000,12500,0,0,0.5,2520,19929,0
1,1873805010,"Condrado D. Ortiz, Inc. dba Me",95624,531210,16966,2006,64,2,2,0,2,0,1,T,N,17668,17013,10000,0,CHGOFF,10000,10000,5000,1,0,0.5,1920,18933,1
0,1875965005,"CargoBay Clovis Partners, L.P.",93612,531120,16967,2006,120,1,2,5,6,0,1,N,N,,17013,320000,0,P I F,0,320000,240000,1,0,0.75,3600,20613,0
0,1876445004,CHRISTOPHER CROFT,94523,531320,16967,2006,59,2,1,1,3,0,1,Y,N,17808,17013,33967,0,CHGOFF,16557,20000,10000,0,0,0.5,1770,18783,1
1,1878685010,"E-Z Homes Real Estate, Inc.",94303,531390,16968,2006,23,3,1,3,3,0,1,Y,N,18849,16982,84349,0,CHGOFF,31833,35000,17500,0,0,0.5,690,17672,1
0,1878765010,Mr. Talent,90212,531311,16968,2006,84,6,2,10,6,0,1,Y,N,,18078,5000,0,P I F,0,5000,2500,1,0,0.5,2520,20598,0
1,1885645007,JONATHAN G & PIPER K BURGESS,95816,531210,16973,2006,60,2,1,2,4,0,1,N,N,,16982,28000,0,P I F,0,28000,14000,0,0,0.5,1800,18782,0
0,1886095010,John S. Reese,94070,531390,16973,2006,84,1,1,0,1,0,1,Y,N,,16982,263954,0,P I F,0,40000,20000,0,0,0.5,2520,19502,0
0,1891726010,C J HOLMES INVESTMENT BROKER (,95401,531210,16919,2006,240,1,1,9,0,1,1,0,N,,16994,454000,0,P I F,0,454000,454000,0,1,1,7200,24194,0
0,1894415010,North Bay Cosmo Jump,94928,532299,16979,2006,65,1,1,2,1,0,1,Y,N,17589,16982,40000,0,CHGOFF,35000,35000,17500,0,0,0.5,1950,18932,1
1,1894625003,Svetlana Selyuzhitskaya,95678,531390,16979,2006,84,2,1,1,3,0,1,Y,N,,17044,11975,0,P I F,0,10000,5000,0,0,0.5,2520,19564,0
0,1899965010,Empire Realty Funding & Invest,90804,531210,16981,2006,84,3,2,0,3,0,2,Y,N,,18109,5000,0,P I F,0,5000,2500,1,0,0.5,2520,20629,0
0,1900586008,EXTREME GRIP EQUIPMENT LLC,91304,532490,16922,2006,84,1,1,0,1,1,1,Y,N,,16952,89947,0,P I F,0,35000,17500,0,0,0.5,2520,19472,0
1,1903926009,OTMFC INC,90036,532490,16923,2006,90,2,1,1,1,1,1,0,N,,16952,125000,0,P I F,0,125000,106250,0,0,0.85,2700,19652,0
